Number;Start time in milliseconds;End time in milliseconds;"Text"
544;2254833,3334;2255875;"They weren't clean."
545;2256916,6667;2258375;"But they were spectacular."
546;2260625;2262583,3334;"I turned to that girl afterwards."
547;2262666,6667;2264500;"She was drenched in the man's blood."
548;2266333,3334;2267583,3334;"She took one look at me,"
549;2268458,3334;2270583,3334;"screamed, vomited,"
550;2271333,3334;2272416,6667;"and passed out."
551;2273458,3334;2274875;"[snorts]"
552;2274958,3334;2275791,6667;"Yeah."
553;2277375;2279500;"-I thought the world needed me too.
-[nickering]"
554;2283833,3334;2285541,6667;"[Renfri] Who were you talking to?"
555;2286458,3334;2287541,6667;"[sighs]"
556;2291333,3334;2292458,3334;"I talk to my horse."
557;2294208,3334;2295916,6667;"-That's sad.
-Is it?"
558;2300333,3334;2301416,6667;"Tell me, Witcher."
559;2302916,6667;2304500;"You don't believe in destiny"
560;2305041,6667;2306250;"or the lesser evil."
561;2308208,3334;2309416,6667;"What do you believe in?"
562;2309500;2310500;"You mean..."
563;2311125;2312541,6667;"who do I believe."
564;2313083,3334;2314250;"I don't pick sides."
565;2314666,6667;2315958,3334;"You just kill monsters."
566;2342166,6667;2343416,6667;"I've made my decision."
567;2345791,6667;2349166,6667;"You gave me an ultimatum
and I find they work."
568;2352125;2353458,3334;"Tomorrow, I'll leave Blaviken."
569;2354875;2355875;"For good."
570;2364041,6667;2365625;"My men, they love me
and I love them."
571;2367000;2370041,6667;"But it's been a long time
since someone saw me."
572;2375625;2376750;"When I was a girl,"
573;2378041,6667;2380458,3334;"my mother used to run her fingers..."
574;2381041,6667;2382500;"over my forehead."
575;2384541,6667;2385916,6667;"She'd say..."
576;2386625;2388833,3334;"she'd give a lovely lintar..."
577;2390125;2392958,3334;"to know the thoughts
going around in there."
578;2443416,6667;2445625;"[soldier] Fire at will! Fire!"
579;2445708,3334;2447375;"Bring more fire!"
580;2462875;2464166,6667;"[cheering]"
581;2471458,3334;2474916,6667;"Your Majesty, the Nilfgaardians
will breach the castle gates."
582;2475000;2476000;"[Mousesack] Have breached."
583;2477416,6667;2479958,3334;"My powers could not hold them any longer,
Your Majesty."
584;2480041,6667;2481750;"Now what? What do we do?"
585;2482333,3334;2483166,6667;"[Calanthe] Mousesack."
586;2484916,6667;2486791,6667;"[breathing heavily]"
587;2487916,6667;2489791,6667;"[whispers] He's in the gatekeep."
588;2491875;2494958,3334;"Destiny may yet side with us."
589;2501750;2502583,3334;"Danek."
590;2506541,6667;2507541,6667;"It's time."
591;2507625;2509666,6667;"[army outside howling]"
592;2510125;2511250;"What?"
593;2513625;2515000;"Wait, where are you going?"
594;2519916,6667;2521125;"[Calanthe] Come here, child."
595;2534625;2536250;"The gates are down!"
596;2537875;2539125;"Lesson number two."
597;2541500;2544208,3334;"Know when it's time to stop moving."
598;2545500;2546500;"You're conceding."
599;2548083,3334;2550000;"Nilfgaard takes no prisoners."
600;2551625;2555250;"Which means that right now,
my citizens are being tortured."
601;2556625;2557833,3334;"[screams]"
602;2558958,3334;2563416,6667;"Their insides are being pulled
to their outsides while they watch."
603;2566500;2568416,6667;"Their legs lit on fire."
604;2569041,6667;2571500;"Their tongues fed to the dogs."
605;2575958,3334;2576958,3334;"Your Majesty."
606;2577416,6667;2578666,6667;"-He's gone.
-What?"
607;2582958,3334;2584833,3334;"In the face of the inevitable, Cirilla,"
608;2586333,3334;2589583,3334;"good leaders should always choose mercy."
609;2591000;2593583,3334;"In the future,
you will be wise to do the same."
610;2596083,3334;2597000;"Lazlo,"
611;2598000;2598916,6667;"bring her cloak."
612;2600416,6667;2601708,3334;"What? No."
613;2602416,6667;2604458,3334;"Continue to be brave. Promise me."
614;2605208,3334;2607041,6667;"You are the Lion Cub of Cintra."
615;2607791,6667;2610791,6667;"-You are destined for great things.
-I can't do this without you."
616;2610875;2611958,3334;"We must go, Your Highness."
617;2612041,6667;2614500;"-[screams] No!
-[roaring]"
618;2617500;2618583,3334;"[sighs]"
619;2621791,6667;2622708,3334;"Go."
620;2624375;2625666,6667;"The world depends on it."
621;2627125;2628833,3334;"[battle raging outside]"
622;2638166,6667;2639291,6667;"I love you."
623;2645208,3334;2647500;"Find Geralt of Rivia."
624;2649333,3334;2650833,3334;"He is your destiny."
625;2668416,6667;2669541,6667;"[sobs]"
626;2677833,3334;2678708,3334;"Your Majesty."
627;2678791,6667;2679791,6667;"I saw it too."
628;2682750;2684125;"It is why they came."
629;2685250;2686416,6667;"I will deliver her."
630;2689000;2690500;"I give you my word."
631;2690583,3334;2691750;"[gasping]"
632;2697958,3334;2698833,3334;"Mousesack."
633;2702166,6667;2703375;"Your service..."
634;2704375;2706583,3334;"has been an honor to us all."
635;2708666,6667;2709833,3334;"As has yours."
636;2713125;2714500;"Your Majesty."
637;2733125;2735500;"I'm sorry to disturb, my lady.
It is time."
638;2736208,3334;2737250;"Nilfgaard is nigh."
639;2751708,3334;2752708,3334;"It is time."
640;2765291,6667;2766791,6667;"[locks door]"
641;2779041,6667;2780125;"We can leave."
642;2781500;2783041,6667;"We can find a way out."
643;2784625;2785583,3334;"This..."
644;2787500;2788833,3334;"This is our way out."
645;2829791,6667;2831250;"-What are you doing?
-It's me, my son."
646;2831333,3334;2833333,3334;"-What is this?
-It's okay."
647;2834000;2834833,3334;"[whispers]"
648;2909333,3334;2910416,6667;"Horses."
649;2911916,6667;2912916,6667;"Princess, come."
650;2914083,3334;2914916,6667;"Hey!"
651;2916875;2918500;"-Keep going.
-No!"
652;2919500;2922125;"Princess, I gave your grandmother my word."
653;2922833,3334;2924041,6667;"Allow me to keep it."
654;2925208,3334;2926041,6667;"Go."
655;2927916,6667;2929708,3334;"My grandmother said I had to leave."
656;2929791,6667;2931958,3334;"Why? Why is Nilfgaard here?"
657;2932041,6667;2934541,6667;"-Why does the world depend on it?
-Hold on, Your Highness."
658;2940500;2941833,3334;"-[neighs]
-Hyah!"
659;2947500;2948875;"[snorting]"
660;2949708,3334;2951416,6667;"[Lazlo] We're getting close to the gate."
661;2953041,6667;2955083,3334;"I've been protected my whole life,
Lazlo."
662;2955166,6667;2956083,3334;"Why?"
663;2962541,6667;2964416,6667;"-[Ciri screams]
-[neighs]"
664;2999666,6667;3002416,6667;"[Renfri] You were in the market.
Covered in blood."
665;3005583,3334;3007833,3334;"[echoing] You say you can't choose,
but you had to."
666;3008291,6667;3010250;"And you'll never know
if you were right."
667;3015375;3017000;"Your reward will be a stoning."
668;3018333,3334;3019625;"And you will run."
669;3020375;3023333,3334;"You will try to outrun the girl
in the woods, but you cannot."
670;3024083,3334;3025583,3334;"-She is your destiny.
-Renfri!"
671;3035916,6667;3037000;"The market."
672;3038125;3039375;"[bleating]"
673;3049791,6667;3050958,3334;"She knew you'd come."
674;3053750;3055083,3334;"Where's Renfri?"
675;3055166,6667;3057416,6667;"She's at the tower
with your little friend,"
676;3058208,3334;3059166,6667;"Marilka."
677;3059750;3061958,3334;"She gave us a message
to pass on to you."
678;3062416,6667;3064166,6667;"You have to choose the lesser evil."
679;3064250;3065666,6667;"It's an ultimatum."
680;3065791,6667;3066666,6667;"[draws sword]"
681;3066750;3067666,6667;"Get it?"
682;3071000;3071875;"Fuck."
683;3071958,3334;3073083,3334;"Hm."
684;3085208,3334;3087208,3334;"[yelling]"
685;3090916,6667;3091833,3334;"Witcher!"
686;3128250;3129083,3334;"[Marilka] Geralt!"
687;3129708,3334;3131041,6667;"[screams] Geralt!"
688;3133666,6667;3134500;"[sobs] No!"
689;3136875;3137750;"[sighs]"
690;3144458,3334;3146500;"-You chose.
-Let the girl go."
691;3150416,6667;3151541,6667;"I will kill her."
692;3153666,6667;3156708,3334;"I will kill everyone here
until Stregobor comes down."
693;3157916,6667;3158958,3334;"Leave Blaviken."
694;3160708,3334;3161833,3334;"It's not too late."
695;3162666,6667;3164000;"Magic doesn't work on me."
696;3165625;3166916,6667;"Silver does, though."
697;3167000;3168333,3334;"Silver is for monsters."
698;3168416,6667;3169333,3334;"-[grunts]
-[screams]"
699;3172375;3175000;"-If we cross swords...
-I won't be able to stop."
700;3187250;3189583,3334;"They created me just as they created you."
701;3190000;3191458,3334;"We're not so different."
702;3193500;3195041,6667;"[groans]"
703;3268041,6667;3270958,3334;"The girl in the woods will be
with you always."
704;3272750;3274000;"She is your destiny."
705;3310875;3312875;"[screams]"
706;3316500;3318500;"Get-- get back here, you little--"
707;3319083,3334;3320291,6667;"-[screams]
-[yells in pain]"
708;3321500;3323375;"[rumbling]"
709;3323833,3334;3325791,6667;"-[screams]
-[yells in pain]"
710;3326416,6667;3328666,6667;"[rumbling]"
711;3328750;3331041,6667;"[screaming]"
712;3340500;3341833,3334;"[gasping]"
713;3348250;3350083,3334;"[gasping] No. No!"
714;3386833,3334;3388041,6667;"Incredible."
715;3390375;3391250;"[sighs]"
716;3393541,6667;3394375;"Marilka."
717;3395708,3334;3398083,3334;"Marilka? Marilka!"
718;3398916,6667;3400166,6667;"Get me a cart."
719;3400250;3402458,3334;"We'll take her to the tower
for an autopsy."
720;3404500;3406708,3334;"If you touch a single hair on her head..."
721;3407583,3334;3409250;"yours will be on the ground next."
722;3409333,3334;3410541,6667;"Have you gone mad?"
723;3411458,3334;3412541,6667;"Her mutation,"
724;3413458,3334;3414708,3334;"it influences people."
725;3414791,6667;3416916,6667;"That's how she got these men
to follow her."
726;3417333,3334;3418583,3334;"We need to take it."
727;3422666,6667;3425333,3334;"She got to you too, didn't she?"
728;3427333,3334;3428333,3334;"Do not..."
729;3428916,6667;3430041,6667;"touch her."
730;3433500;3434541,6667;"Witcher."
731;3436125;3439666,6667;"You butchered bodies
in the streets of Blaviken."
732;3439750;3441958,3334;"-You're a beast!
-You endangered the girl."
733;3442041,6667;3443958,3334;"-[woman] Beast!
-[man] He's killed every single..."
734;3444041,6667;3447416,6667;"-You took the law into your own hands.
-[woman] Bastard!"
735;3447500;3449416,6667;"-[crowd clamoring]
-[woman] He's a bad one!"
736;3449500;3451500;"-[man] Get out of here!
-[man 2] Get out and don't..."
737;3451583,3334;3453625;"[woman] Go on! Butcher!"
738;3453708,3334;3455291,6667;"You made a choice."
739;3456958,3334;3459583,3334;"And you'll never know
if it was the right one."
740;3459666,6667;3461333,3334;"-Die, Witcher!
-[clamoring]"
741;3464583,3334;3465958,3334;"Die, Witcher!"
742;3477000;3478666,6667;"-Go, Witcher!
-Die!"
743;3481375;3483041,6667;"Get out of Blaviken, Geralt."
744;3485541,6667;3486750;"Don't ever come back."
745;3488416,6667;3489625;"Bastard!"
746;3495583,3334;3497750;"[yelling continues]"
747;3516625;3519333,3334;"[Renfri] The girl in the woods will be
with you always."
748;3521125;3522458,3334;"She is your destiny."
