Number;Start time in milliseconds;End time in milliseconds;"Text"
515;2408166,6667;2411708,3334;"I felt for them.
They were forced out of Dol Blathanna."
516;2411791,6667;2413291,6667;"Forced out? No, they chose--"
517;2413375;2417458,3334;"Do you know anyone that would 
choose to leave their home? To starve?"
518;2418375;2420250;"To have a Sylvan steal for them?"
519;2422041,6667;2425583,3334;"Toruviel, no one was supposed to get hurt."
520;2425666,6667;2428708,3334;"What's two humans in the ground
when countless elves have died?"
521;2428791,6667;2429916,6667;"One human."
522;2431125;2432958,3334;"And you can let him go."
523;2433041,6667;2435625;"Then Posada will learn
that we've been stealing."
524;2437166,6667;2438458,3334;"The humans will attack."
525;2439666,6667;2440833,3334;"Many will die..."
526;2441541,6667;2443041,6667;"on both sides."
527;2443125;2444291,6667;"The lesser evil."
528;2447791,6667;2449458,3334;"No matter what you choose,"
529;2449541,6667;2452458,3334;"you'll come out bloody
and hating yourself."
530;2454083,3334;2456583,3334;"-Trust me.
-That's the problem."
531;2459041,6667;2460041,6667;"I can't."
532;2461791,6667;2463125;"This is necessary."
533;2463208,3334;2464708,3334;"I understand."
534;2466166,6667;2467916,6667;"As long as you understand..."
535;2468791,6667;2471583,3334;"that it won't be long
before you follow me in death."
536;2472291,6667;2475625;"Yes, because they pushed us
from viable soil."
537;2476333,3334;2478583,3334;"Even chaos is polluted."
538;2479416,6667;2483166,6667;"Synthetically enhanced
so humans can make magic."
539;2483958,3334;2488208,3334;"Chaos is the same as it's always been."
540;2489833,3334;2492041,6667;"Humans just adapted better."
541;2492125;2495333,3334;"You say adapt, and I say destroy."
542;2496583,3334;2499291,6667;"You are choosing to starve."
543;2500333,3334;2503833,3334;"You're cutting off your ear 
to spite your face."
544;2503916,6667;2505500;"You think this is about pride?"
545;2507750;2512875;"My elders worked with humans
and got robbed of all they had."
546;2514041,6667;2516500;"And when they fought back,
they were slaughtered."
547;2518500;2521250;""The Great Cleansing," humans call it."
548;2524166,6667;2529166,6667;"I called it digging a mass grave
for everyone I loved."
549;2532375;2536416,6667;"And now the humans 
proudly watch these very fields grow..."
550;2537333,3334;2540875;"our babies fertilizer for their grain."
551;2544250;2546166,6667;"I don't wish to bury anyone else."
552;2549000;2551958,3334;"I was once 
Filavandrel of the Silver Towers."
553;2553625;2555875;"Now I'm Filavandrel
of the Edge of the World."
554;2558500;2560666,6667;"If I bring my people down
from these mountains,"
555;2560750;2563708,3334;"it would mean 
bowing to human sovereignty."
556;2564333,3334;2565916,6667;"They'll make slaves of us."
557;2566750;2568791,6667;"Pariahs of half-blood children."
558;2568875;2572041,6667;"Then go somewhere else."
559;2573291,6667;2574458,3334;"Rebuild."
560;2575333,3334;2577333,3334;"Get strong again."
561;2578458,3334;2583833,3334;"Show the humans that you are 
more than what they fear you to be."
562;2586250;2587416,6667;"Like you, Witcher?"
563;2590458,3334;2592125;"I have learned to live with them."
564;2593916,6667;2595208,3334;"So that I may live."
565;2600916,6667;2602583,3334;"Please, my King."
566;2603583,3334;2606416,6667;"There are others. A new generation."
567;2607208,3334;2609375;"Evellien who wish to fight!"
568;2612333,3334;2614166,6667;"Let us take back what's ours."
569;2615666,6667;2616708,3334;"Starting now."
570;2621625;2623791,6667;"-Wait!
-Torque, stand aside!"
571;2625541,6667;2627541,6667;"[Torque] The witcher could've killed me."
572;2628666,6667;2629666,6667;"But he didn't."
573;2630708,3334;2631958,3334;"He's different."
574;2632750;2633833,3334;"Like us."
575;2641041,6667;2642250;"If you must kill me..."
576;2643666,6667;2644708,3334;"I am ready."
577;2646625;2647916,6667;"But the Sylvan's right."
578;2650291,6667;2651458,3334;"Don't call me human."
579;2671541,6667;2673541,6667;"[Yennefer] She knows about us."
580;2673625;2676500;"I'm gonna be sent home.
We'll never see each other again."
581;2677166,6667;2679416,6667;"What do you mean,
we'll never see each other again?"
582;2680083,3334;2684666,6667;"No, no. This-This is not the last time.
We-- We'll find a way."
583;2684750;2685791,6667;"How?"
584;2686541,6667;2689791,6667;"W-With one of those extra-special portals?"
585;2689875;2691291,6667;"Oh, look, you know--"
586;2692166,6667;2694875;"I wish I could show you,
but I-I can't risk the knowledge"
587;2694958,3334;2696875;"-reaching the Brotherhood of Sorcerers.
-Why?"
588;2696958,3334;2700708,3334;"It's not the method of magic we're taught.
It's older. It's more potent."
589;2700791,6667;2702791,6667;"It could open doors 
that can't be closed again."
590;2702875;2704125;"I don't understand."
591;2710333,3334;2712000;"My worst fear is true."
592;2713500;2714791,6667;"I'm still not enough."
593;2715666,6667;2716666,6667;"Even for you."
594;2721250;2722291,6667;"-[sighs]
-Come."
595;2723958,3334;2725541,6667;"-I want to show you.
-[sniffles]"
596;2726125;2727125;"Come."
597;2734250;2736458,3334;"[sighs and sniffles]"
598;2737791,6667;2739541,6667;"Do you know whose skulls these are?"
599;2742916,6667;2743958,3334;"Dead people?"
600;2746125;2747083,3334;"Dead elves."
601;2764500;2766291,6667;"These elves built Aretuza."
602;2770291,6667;2771458,3334;"You mean as slaves?"
603;2772083,3334;2774041,6667;"No, no. This was before humans."
604;2775750;2778208,3334;"Elves are the original sorcerers
of the continent."
605;2781208,3334;2782041,6667;"What?"
606;2782708,3334;2786791,6667;"When humans and monsters all arrived
after the Conjunction of the Spheres..."
607;2787458,3334;2790750;"elven mages taught the first humans
how to turn chaos into magic."
608;2792541,6667;2796041,6667;"And then... 
the humans slaughtered them..."
609;2796958,3334;2799833,3334;"so they could pretend the power
had always belonged to them."
610;2799916,6667;2801166,6667;"[sighs]"
611;2801875;2804000;"Rewriting history 
with the stories we tell..."
612;2805083,3334;2807958,3334;"the songs we sing 
about our own triumphs, it's what we do."
613;2810833,3334;2812166,6667;"But I want to honor them."
614;2835166,6667;2838041,6667;"Feainnewedd only grows
where elder blood has spilled."
615;2844833,3334;2845833,3334;"Open your mouth."
616;2859833,3334;2861416,6667;"[speaking Elder]"
617;2863125;2864583,3334;"[speaking Elder]"
618;2867750;2869250;"[whooshing]"
619;2884541,6667;2886250;"[rumbling]"
620;2891500;2893916,6667;"How did-How did you do that 
on your first try?"
621;2896875;2898541,6667;"-I should go.
-[portal closes]"
622;2898625;2900125;"W-W-Wait-Wait."
623;2900208,3334;2901541,6667;"-Wait. Wait.
-[gasps]"
624;2903291,6667;2904333,3334;"[whispers] Wait."
625;2906750;2907750;"My father..."
626;2910375;2911375;"My real father..."
627;2912875;2913958,3334;"he was half-elf."
628;2918208,3334;2920041,6667;"Do you remember the Great Cleansing?"
629;2923000;2925458,3334;"-Thousands of elven lives lost.
-[sobs]"
630;2926083,3334;2927541,6667;"That's how my father died."
631;2929916,6667;2933916,6667;"His blood is... why I'm cursed
with a twisted spine."
632;2939833,3334;2941333,3334;"Why I'm only worth four marks."
633;2945416,6667;2946958,3334;"Why no one could ever love me."
634;2967375;2968833,3334;"So far, so good."
635;2970750;2971708,3334;"[laughs]"
636;2979500;2981583,3334;"[Yennefer] What will you do with it?"
637;2981666,6667;2982791,6667;"Nothing."
638;2983416,6667;2984750;"Simply wanted to know"
639;2984833,3334;2987708,3334;"that you could control your emotions
and get it from the boy."
640;2988291,6667;2989583,3334;"That you would."
641;2989666,6667;2990791,6667;"You may go..."
642;2992000;2993000;"Yennefer."
643;2996208,3334;2997958,3334;"Does this mean I get to ascend?"
644;3002750;3003750;"I'm ready."
645;3011583,3334;3012750;"Listen for the knock."
646;3018375;3019583,3334;"[door opens]"
647;3021125;3022208,3334;"[door closes]"
648;3024791,6667;3026875;"You've been working on her for months."
649;3027791,6667;3030000;"You must be able to give me something."
650;3031083,3334;3032625;"Make Ban Ard proud."
651;3038791,6667;3039958,3334;"Sh-She's part elf."
652;3044250;3045916,6667;"[screaming]"
653;3049291,6667;3050375;"[gasps]"
654;3051333,3334;3052375;"[man shouts]"
655;3053291,6667;3056041,6667;"Nilfgaard! They're here! They're here!"
656;3056125;3058375;"-What's happening?
-Go get the horse."
657;3058458,3334;3060583,3334;"Find Adon and Zeke. And take this."
658;3063291,6667;3065958,3334;"You stupid little shit!
Pick it up and go!"
659;3066041,6667;3067125;"-Go!
-[grunts]"
660;3072125;3073541,6667;"-[screams]
-[gasps]"
661;3073625;3074958,3334;"[moans]"
662;3077625;3079416,6667;"-[grunting]
-[screaming]"
663;3082791,6667;3085208,3334;"[screams] Help!"
664;3085291,6667;3086625;"[wailing]"
665;3088500;3089500;"[yelps]"
666;3090500;3092666,6667;"It's you. Wait."
667;3092750;3094916,6667;"-[weapons clashing]
-[screaming]"
668;3102541,6667;3104083,3334;"-[weapon slashes]
-[man groans]"
669;3105375;3106875;"[woman] Go on!"
670;3110458,3334;3112750;"[horse neighs]"
671;3128500;3130333,3334;"[footsteps approach]"
672;3132000;3133666,6667;"-[shudders]
-[knocking on door]"
673;3133750;3134750;"[Tissaia] Anica."
674;3139916,6667;3141125;"[footsteps approach]"
675;3142458,3334;3143666,6667;"[footsteps draw closer]"
676;3144916,6667;3146291,6667;"[footsteps fade]"
677;3150250;3151833,3334;"[knocking on door]"
678;3151916,6667;3152916,6667;"Doralis."
679;3160541,6667;3161666,6667;"[sighs]"
680;3163000;3164583,3334;"[whooshing]"
681;3164666,6667;3166958,3334;"[Tissaia speaking Elder]"
682;3179875;3184791,6667;"[continues speaking Elder]"
683;3200750;3201916,6667;"[speaks Elder]"
684;3203875;3205583,3334;"[in English] Come forth, Yennefer."
685;3217458,3334;3219208,3334;"You turned my friend into a slug."
686;3219833,3334;3220875;"An eel."
687;3222500;3224833,3334;"Come. Push your friend into the pool."
688;3226083,3334;3227625;"-No.
-Yes."
689;3240541,6667;3243250;"I took away her control,
but she still has power."
690;3248791,6667;3250000;"She's a conduit."
691;3253625;3254666,6667;"For Aretuza."
692;3262458,3334;3265583,3334;"Sometimes the best thing
a flower can do for us is die."
693;3273750;3276208,3334;"-[bird calling]
-[bard] Credit where credit is due."
694;3276291,6667;3280208,3334;"That whole reverse-psychology thing 
you did on them was brilliant, by the way."
695;3280291,6667;3282416,6667;"[imitates Geralt] "Kill me. I'm ready.""
696;3288041,6667;3289500;"That's the conclusion."
697;3289583,3334;3293541,6667;"They just let us go, and you give 
all of Nettly's coin to the elves."
698;3295041,6667;3297791,6667;"Filavandrel's lute 
not gift enough for you?"
699;3298958,3334;3300875;"Yeah, she is a bit sexy, isn't she?"
700;3302000;3303916,6667;"I do have respect for Filavandrel."
701;3304000;3308333,3334;"He survived the Great Cleansing once.
Who knows? Maybe he can do it again."
702;3309708,3334;3310708,3334;"Be reborn."
703;3312333,3334;3314333,3334;"♪ Will the elf king heed ♪"
704;3314416,6667;3316250;"♪ What the witcher entreats? ♪"
705;3317875;3320041,6667;"♪ Is history a wheel ♪"
706;3320125;3321791,6667;"♪ Doomed to repeat? ♪"
707;3323416,6667;3325041,6667;"No, that's... that's shit."
708;3325666,6667;3328541,6667;"This is where we part ways, 
bard, for good."
709;3328625;3332541,6667;"I promised to change the public's tune 
about you. At least allow me to try."
710;3333791,6667;3335166,6667;"[strumming lute]"
711;3335250;3337875;"♪ When a humble bard ♪"
712;3337958,3334;3339958,3334;"♪ Graced a ride along ♪"
713;3340041,6667;3342625;"♪ With Geralt of Rivia ♪"
714;3342708,3334;3346333,3334;"♪ Along came this... song ♪"
715;3349208,3334;3352000;"-♪ From when the White Wolf fought ♪
-[gasps] You're an elf."
716;3352083,3334;3353958,3334;"♪ A silver-tongued devil ♪"
717;3354041,6667;3355750;"♪ His army of elves ♪"
718;3355833,3334;3360125;"- ♪ At his hooves did they travel ♪
- Thank you."
719;3363000;3365666,6667;"-I'm Dara.
-♪ They came after me ♪"
720;3365750;3367666,6667;"♪ With masterful deceit ♪"
721;3367750;3369833,3334;"-I'm Ciri.
-♪ Broke down my lute ♪"
722;3369916,6667;3373041,6667;"♪ And they kicked in my teeth ♪"
723;3373125;3375000;"♪ While the devil's horns ♪"
724;3375083,3334;3377333,3334;"♪ Minced our tender meat ♪"
725;3377416,6667;3379416,6667;"♪ And so cried the witcher ♪"
726;3380125;3383208,3334;"-♪ "He can't be bleat--" ♪
-That's not how it happened."
727;3385333,3334;3386916,6667;"Where's your newfound respect?"
728;3389208,3334;3390958,3334;"Respect doesn't make history."
729;3391833,3334;3393166,6667;"[continues playing]"
730;3394833,3334;3397583,3334;"♪ Toss a coin to your witcher ♪"
731;3397666,6667;3399791,6667;"♪ O Valley of Plenty ♪"
732;3399875;3403541,6667;"♪ O Valley of Plenty, oh-oh-oh ♪"
733;3404333,3334;3406833,3334;"♪ Toss a coin to your witcher ♪"
734;3406916,6667;3413875;"♪ O Valley of Plenty ♪"
735;3414583,3334;3416250;"[sighs]"
736;3416333,3334;3418791,6667;"-♪ At the edge of the world ♪
-Hmm."
737;3418875;3420750;"♪ Fight the mighty horn ♪"
738;3420833,3334;3423125;"♪ That bashes and breaks you ♪"
739;3423208,3334;3427375;"♪ And brings you to mourn ♪"
740;3430291,6667;3431916,6667;"♪ He thrust every elf ♪"
741;3432708,3334;3434541,6667;"♪ Far back on the shelf ♪"
742;3434625;3437083,3334;"♪ High up on the mountain ♪"
743;3437166,6667;3441625;"♪ From whence it came ♪"
744;3444000;3446250;"♪ He wiped out your pest ♪"
745;3446333,3334;3448041,6667;"♪ Got kicked in his chest ♪"
746;3448125;3450500;"♪ He's a friend of humanity ♪"
747;3450583,3334;3453208,3334;"♪ So give him the rest ♪"
748;3453291,6667;3455208,3334;"♪ That's my epic tale ♪"
749;3455291,6667;3457333,3334;"♪ Our champion prevailed ♪"
750;3457416,6667;3459666,6667;"♪ Defeated the villain ♪"
751;3459750;3463458,3334;"♪ Now pour him some ale ♪"
752;3463541,6667;3466000;"♪ Toss a coin to your witcher ♪"
753;3466083,3334;3468166,6667;"♪ O Valley of Plenty"
754;3468250;3471958,3334;"♪ O Valley of Plenty, oh-oh-oh ♪"
755;3472583,3334;3475083,3334;"♪ Toss a coin to your witcher ♪"
756;3475166,6667;3481708,3334;"♪ A friend of humanity ♪"
757;3481791,6667;3484208,3334;"♪ Toss a coin to your witcher ♪"
758;3484291,6667;3486541,6667;"♪ O Valley of Plenty ♪"
759;3486625;3490208,3334;"♪ O Valley of Plenty, oh-oh-oh ♪"
760;3490875;3493333,3334;"♪ Toss a coin to your witcher ♪"
761;3493416,6667;3500041,6667;"♪ A friend of humanity ♪"
762;3500125;3502416,6667;"♪ Toss a coin to your witcher ♪"
763;3502500;3504833,3334;"♪ O Valley of Plenty ♪"
764;3504916,6667;3509041,6667;"♪ O Valley of Plenty, oh-oh-oh ♪"
765;3509125;3511583,3334;"♪ Toss a coin to your witcher ♪"
766;3511666,6667;3518625;"♪ A friend of humanity ♪"
