Number;Start time in milliseconds;End time in milliseconds;"Text"
527;1936000;1937083,3334;"That's cheating."
528;1938166,6667;1940416,6667;"[Yennefer] Nobody smart plays fair."
529;1944750;1945666,6667;"Tell me,"
530;1946708,3334;1948958,3334;"are all witchers similarly blessed?"
531;1952375;1953333,3334;"Come now,"
532;1953958,3334;1955625;"-you promised.
-Hm."
533;1956833,3334;1958500;"I haven't conducted a survey,"
534;1958916,6667;1960583,3334;"but I'd hardly say we're blessed."
535;1960666,6667;1961916,6667;"Oh, don't be so grim."
536;1962666,6667;1964375;"You were created by magic."
537;1965166,6667;1966375;"Our magic."
538;1966458,3334;1969041,6667;"Thank you.
Made for a magical childhood."
539;1970208,3334;1972708,3334;"Happy childhoods make for dull company."
540;1974333,3334;1976375;"Judging by your wrists and your wits,"
541;1976833,3334;1978833,3334;"your childhood was very happy."
542;1978916,6667;1980541,6667;"But Aretuza fixed you up nicely."
543;1981291,6667;1982750;"What was your ailment before?"
544;1983875;1984875;"Clubbed foot?"
545;1986791,6667;1987791,6667;"Split ends?"
546;1993291,6667;1996208,3334;"Tell me, are there women
who find this coarseness charming?"
547;1997791,6667;2001125;"Maybe some place where
they find your coin very charming indeed."
548;2001208,3334;2004958,3334;"Hm. You seem to find coin
pretty charming yourself."
549;2005583,3334;2008333,3334;"Clearly capitalizing
on the political situation here."
550;2008916,6667;2012458,3334;"I'm serving the stifled people
of this town."
551;2013125;2014291,6667;"Filling a need."
552;2014750;2016541,6667;"-Ever heard of it?
-Hm."
553;2016625;2019333,3334;"It's fine to fly in the face
of overzealous authority,"
554;2019791,6667;2022666,6667;"but to pretend it's anything other
than making a profit..."
555;2023333,3334;2026750;"And to pretend you're after a djinn
to cure insomnia?"
556;2027750;2028750;"Hmm..."
557;2030208,3334;2032125;"[inhales] Fortunately for you,"
558;2032833,3334;2035458,3334;"once I've paid for your kind services,"
559;2036125;2037708,3334;"it'll be none of your concern."
560;2037791,6667;2039625;"Fortunately for you,"
561;2041375;2044708,3334;"I've determined your company
and conversation payment enough."
562;2050666,6667;2052166,6667;"What's the matter?"
563;2053875;2055291,6667;"Water not suit?"
564;2064958,3334;2066458,3334;"This is a little tight."
565;2068083,3334;2070375;"I believe I sized you up quite right."
566;2073875;2074916,6667;"[Geralt sighs]"
567;2076083,3334;2077666,6667;"Do you doubt my capabilities?"
568;2077750;2078750;"[Geralt] No."
569;2079541,6667;2080916,6667;"Just your intentions."
570;2083791,6667;2085500;"I said some things to him."
571;2087458,3334;2088458,3334;"He's a..."
572;2090041,6667;2091000;"A friend?"
573;2092666,6667;2094958,3334;"I'd like it not to be
the last thing he remembers."
574;2095916,6667;2097666,6667;"He won't remember much if he's dead."
575;2099916,6667;2101416,6667;"[chuckles]"
576;2101500;2102750;"It's a joke."
577;2103833,3334;2105166,6667;"He will survive."
578;2105666,6667;2107791,6667;"And recover his vocal talents."
579;2107875;2109250;"Does that satisfy you?"
580;2109833,3334;2111333,3334;"Not in the slightest."
581;2111833,3334;2114416,6667;"But don't reproach yourself for it,
Yennefer."
582;2116208,3334;2118041,6667;"I'm not easily satisfied."
583;2125958,3334;2127500;"[faint indistinct whispering]"
584;2130916,6667;2133166,6667;"[whispering grows louder]"
585;2135833,3334;2138125;"It's the sign from the seal."
586;2139333,3334;2141000;"I'll be taking Jaskier now."
587;2143041,6667;2144750;"If you wake him before he's healed,"
588;2144833,3334;2146291,6667;"the spell won't take."
589;2147250;2149666,6667;"That's no way to treat a friend,"
590;2150166,6667;2151000;"Geralt."
591;2151541,6667;2152583,3334;"You want the djinn,"
592;2152958,3334;2154416,6667;"but the amphora's broken."
593;2154833,3334;2156416,6667;"The djinn's already long gone."
594;2163041,6667;2164708,3334;"[indistinct whispering]"
595;2164791,6667;2165791,6667;"Do go on."
596;2166291,6667;2167833,3334;"Tell me how stuff works."
597;2168958,3334;2171875;"The djinn is tied to this plane
and its master."
598;2172291,6667;2175375;"How many wishes did the bard express
before he lost his voice?"
599;2176625;2179958,3334;"You need Jaskier to make his last wish
so you can capture it."
600;2180583,3334;2181625;"So that's..."
601;2182041,6667;2184166,6667;"two... then."
602;2184541,6667;2186250;"The djinn will fight you."
603;2186833,3334;2188125;"If you try and bend it--"
604;2188208,3334;2189625;"[soft sighing sound]"
605;2191500;2192833,3334;"[clears throat]"
606;2193625;2194791,6667;"[inhales]"
607;2195250;2196166,6667;"Ah..."
608;2196916,6667;2198208,3334;"That scent..."
609;2198291,6667;2199541,6667;"[soft sighing sound]"
610;2199625;2200875;"[Geralt] Lilac and..."
611;2200958,3334;2201958,3334;"Gooseberries."
612;2203416,6667;2204500;"[exhales sharply]"
613;2206541,6667;2208375;"Tough to get in your head."
614;2209541,6667;2211291,6667;"-[sighs]
-You have a strong will,"
615;2212666,6667;2214291,6667;"but you can't contend with me."
616;2215916,6667;2218666,6667;"Sorry I couldn't be direct,
I knew you'd fight it."
617;2231000;2233458,3334;"And I do love a good old-fashioned trap."
618;2235333,3334;2236916,6667;"A good old-fashioned..."
619;2237583,3334;2238416,6667;"nap."
620;2245916,6667;2247708,3334;"[Chireadan echoing] Wake up."
621;2248500;2250458,3334;"-Wake up!
-[grunts]"
622;2255708,3334;2256625;"Chireadan."
623;2257541,6667;2258541,6667;"At long last."
624;2260500;2261833,3334;"[chain jingles]"
625;2262708,3334;2263916,6667;"[groans]"
626;2265416,6667;2267000;"[grunts]"
627;2273750;2274625;"Where are we?"
628;2276541,6667;2278708,3334;"At the spa. 
Where do you think we are?"
629;2280041,6667;2281958,3334;"-I hope your rampage was well worth it.
-[grunts]"
630;2285916,6667;2287041,6667;""Rampage"?"
631;2287833,3334;2288833,3334;"What did I do?"
632;2289833,3334;2290875;"Where to begin?"
633;2293375;2294208,3334;"You..."
634;2295041,6667;2297500;"attacked a pawnbroker in his shop,"
635;2297583,3334;2300333,3334;"kicking him in the delicate places."
636;2301166,6667;2302208,3334;"[Geralt] Hm."
637;2302750;2306250;"You also dragged the apothecary
into the street,"
638;2306333,3334;2308708,3334;"pulled down his pants
and thrashed his arse with a belt."
639;2308791,6667;2310250;"Both are on the town council,"
640;2310333,3334;2313458,3334;"who are voting to usurp the mayor
and kick Yennefer out."
641;2313958,3334;2315166,6667;"Any of this ring a bell?"
642;2317958,3334;2319416,6667;"Like a faded dream."
643;2325666,6667;2328125;"She had you enact revenge
on her behalf."
644;2329375;2330625;"I tried to stop you,"
645;2330708,3334;2332583,3334;"but the guards assumed
I was there to abet."
646;2333833,3334;2334791,6667;"[Geralt sighs]"
647;2335666,6667;2338291,6667;"The sentence will be passed
by the very council members you attacked."
648;2340041,6667;2341458,3334;"It is sure to be death."
649;2343083,3334;2344833,3334;"I suppose that's one way
of getting some rest."
650;2345291,6667;2348125;"Why on earth would you enlist
the mage's help after my warning?"
651;2348208,3334;2350666,6667;"It's like you thought the scorpion 
were prettier than a spider"
652;2350750;2353833,3334;"-because of its lovely tail.
-You weren't exactly forthcoming."
653;2358791,6667;2361583,3334;"I admit I could've better prepared you
for Yennefer."
654;2363500;2365291,6667;"You're under her spell, aren't you?"
655;2367291,6667;2368791,6667;"I wish I was, but no."
656;2370250;2372416,6667;"It's a simple issue of body chemistry."
657;2374333,3334;2375916,6667;"You're in love with her?"
658;2378583,3334;2381750;"And I think perhaps
you may understand me."
659;2381833,3334;2383458,3334;"[door opens]"
660;2387083,3334;2389708,3334;"I thought it would take longer
to build the scaffold."
661;2390750;2392541,6667;"[grunts]"
662;2394708,3334;2395875;"Ah, fuck."
663;2396333,3334;2397583,3334;"Here you are."
664;2399666,6667;2400791,6667;"Remember me?"
665;2401958,3334;2403958,3334;"Did not know you were a witcher."
666;2405208,3334;2407708,3334;"I've always wanted to play with one."
667;2409250;2411250;"[heart beating slowly]"
668;2420416,6667;2421958,3334;"[gasps]"
669;2422041,6667;2423375;"[wheezes]"
670;2424166,6667;2425166,6667;"[groans]"
671;2426041,6667;2427291,6667;"Oh! Where am I?"
672;2429083,3334;2430875;"Whew! Um..."
673;2433916,6667;2435166,6667;"Right. Good."
674;2436875;2438375;"Good. Um..."
675;2439708,3334;2440708,3334;"Not to be..."
676;2441208,3334;2442958,3334;"untoward or anything... [chuckles]"
677;2443041,6667;2444458,3334;"but... [stutters] ...did we..."
678;2446083,3334;2447083,3334;"you know..."
679;2448083,3334;2449166,6667;"[stutters] ...do the, uh..."
680;2449791,6667;2451708,3334;"Ooh, Go-- Oh, no! No!"
681;2451791,6667;2454000;"Definitely did not butter that biscuit."
682;2454083,3334;2455333,3334;"Look, I am so sorry,"
683;2455416,6667;2458166,6667;"but I've just remembered
I left my... cat"
684;2458250;2459291,6667;"on the..."
685;2460000;2460833,3334;"stove."
686;2460916,6667;2462166,6667;"I-- I really must be going."
687;2462250;2465083,3334;"Express your deepest desires
and you can be on your way."
688;2465166,6667;2468833,3334;"Well, my deepest desires are
currently satisfied, thank you so much."
689;2469333,3334;2470250;"[yells]"
690;2471291,6667;2473125;"-How's your throat?
-[Jaskier] Uh..."
691;2473583,3334;2476000;"-Perhaps you should try some scales.
-Uh..."
692;2476416,6667;2478750;"♪ Toss a coin to your witcher ♪"
693;2478833,3334;2480791,6667;"♪ O, Valley of... penis ♪"
694;2480875;2482875;"-Oh, God.
-If you want to keep all you have..."
695;2482958,3334;2484000;"[Jaskier whimpers]"
696;2484083,3334;2486208,3334;"-...make a damn wish.
-[gasping]"
697;2486291,6667;2488291,6667;"[grunting]"
698;2488958,3334;2490958,3334;"[breathes deeply]"
699;2491583,3334;2494958,3334;"[guard] What's the difference
between a witcher and a tub of dung?"
700;2495041,6667;2495916,6667;"[Geralt grunts]"
701;2496458,3334;2497833,3334;"[groans]"
702;2499291,6667;2501125;"Ah, I know that one. [chuckles]"
703;2503833,3334;2504916,6667;"[yells]"
704;2508541,6667;2510166,6667;"What is repulsive,"
705;2511375;2512250;"deviant..."
706;2512333,3334;2513208,3334;"[Geralt grunts]"
707;2513291,6667;2515083,3334;"...and cannot smell?"
708;2516833,3334;2518083,3334;"A witcher without a nose."
709;2521833,3334;2523958,3334;"-[Geralt groans]
-Last words, Witcher."
710;2524583,3334;2525750;"Make them good."
711;2530041,6667;2532625;"I want you to burst,
you son of a whore."
712;2532708,3334;2534458,3334;"[indistinct whispering]"
713;2543500;2545125;"[indistinct whispering fades]"
714;2549500;2551166,6667;"You are the one with the wishes."
715;2553291,6667;2557291,6667;"[faint indistinct whispering]"
716;2559708,3334;2562250;"-[grunts and whimpers]
-[Yennefer] Make your wish!"
717;2562916,6667;2564250;"Do it now!"
718;2564333,3334;2566250;"I don't-- I don't know! I..."
719;2566333,3334;2569708,3334;"I wish very badly
to leave this place forever."
720;2570291,6667;2571500;"[gasps]"
721;2572833,3334;2577541,6667;"[chanting in Elder]"
722;2583125;2584208,3334;"[indistinct whispering]"
723;2585041,6667;2588750;"[Yennefer continues chanting]"
724;2591875;2593625;"[djinn roaring]"
725;2594791,6667;2596291,6667;"[wind whistling]"
726;2597541,6667;2599375;"[Yennefer continues chanting in Elder]"
727;2605750;2608750;"Oh, Geralt. Thank the gods.
I might live to see another day."
728;2608833,3334;2610000;"We need to go."
729;2610083,3334;2611750;"Jaskier, you're okay."
730;2612250;2614250;"I'm glad to hear
that you give a monkey's about it."
731;2614333,3334;2615875;"Let's not jump to conclusions."
732;2616375;2617375;"What happened?"
733;2617458,3334;2620666,6667;"Well, I was having a rather lovely dream
which then turned into a nightmare."
734;2620750;2622333,3334;"There were naked women in both parts."
735;2622416,6667;2624375;"The first one was loving,
tender, very generous."
736;2624458,3334;2626541,6667;"The second, significantly more terrifying."
737;2626666,6667;2627875;"Tell me about the second one."
738;2627958,3334;2631750;"Well, black hair, devilish eyes,
was painting an amphora on her abdomen."
739;2631833,3334;2632833,3334;"You know, the usual."
740;2633416,6667;2634916,6667;"She wants to be the vessel."
741;2635500;2637833,3334;"What, you know this woman?
Of course you know this woman."
742;2638208,3334;2640125;"She wants to become more powerful."
743;2642333,3334;2643333,3334;"But she'll die."
744;2643791,6667;2646833,3334;"Well, let's pray for her
on our way out of town."
745;2649500;2650541,6667;"Oh..."
746;2652500;2655208,3334;"Are you perhaps short of a marble?"
747;2656750;2658500;"You have to go in there, don't you?"
748;2659000;2661083,3334;"I recognize the look.
I know how you feel."
749;2662041,6667;2663625;"You're making me uncomfortable."
750;2664041,6667;2666791,6667;"Oh, no, no, no, no, no. Do not tell me
that this is finally the moment"
751;2666875;2669666,6667;"you've decided to actually care
about someone other than yourself?"
752;2669750;2674250;"Leave the very sexy but insane witch
to her inevitable demise!"
753;2674333,3334;2676958,3334;"She saved your life, Jaskier.
I can't let her die."
754;2679583,3334;2680416,6667;"[sighs]"
755;2680500;2681875;"[Yennefer speaking Elder]"
756;2682791,6667;2684000;"[groans]"
757;2684083,3334;2684958,3334;"Don't!"
758;2687916,6667;2689083,3334;"I'm here to help you."
759;2689541,6667;2690958,3334;"[gasps]"
760;2691041,6667;2692666,6667;"I don't need your help."
761;2693083,3334;2694333,3334;"You're free."
762;2694416,6667;2695875;"No longer under my spell."
763;2697250;2698208,3334;"[Geralt] And yet,"
764;2698625;2699875;"here I am."
765;2703250;2705208,3334;"You seem to want to meet your end."
766;2706208,3334;2707291,6667;"As do you."
767;2707375;2709291,6667;"-[gasps]
-[cracking]"
768;2709375;2711000;"The djinn isn't weakening."
769;2711583,3334;2713083,3334;"The bard expressed his last wish,"
770;2713166,6667;2714500;"-but it's... [screams]
-[cracking]"
771;2714583,3334;2716291,6667;"[Yennefer] It's getting stronger!"
772;2716375;2717291,6667;"Go!"
773;2717375;2719333,3334;"That's because I'm the one
with the wishes."
774;2719416,6667;2721416,6667;"[djinn muttering faintly]"
775;2722750;2723625;"You?"
776;2725333,3334;2727708,3334;"[gasps] You're the djinn's master?"
777;2728708,3334;2729958,3334;"[djinn growling]"
778;2730541,6667;2731458,3334;"Yeah."
779;2731541,6667;2734000;"-Well, what are you waiting for? [screams]
-[cracking]"
780;2734083,3334;2735500;"Make your wishes!"
781;2737458,3334;2740041,6667;"Becoming the vessel for the djinn
will have you lose control,"
782;2740500;2741958,3334;"-not gain it!
-[gasping]"
783;2742041,6667;2744250;"Can't you see what this is doing to you?"
784;2744666,6667;2746625;"True transformation is painful."
785;2746708,3334;2748041,6667;"Release the djinn!"
786;2748541,6667;2750041,6667;"I'll give you my last wish!"
787;2750625;2752208,3334;"You heroic protector..."
788;2752291,6667;2753166,6667;"[cracking]"
789;2753250;2754458,3334;"...noble dog,"
790;2754541,6667;2756875;"permitting my success
so long as you command it yourself."
791;2756958,3334;2758500;"[screams] Fuck off!"
792;2758583,3334;2760291,6667;"-I'll do this myself!
-[crunching]"
793;2760375;2762541,6667;"Damn it, Yennefer!
Tell me what you want!"
794;2762625;2765458,3334;"I want everything! [screams]"
795;2765541,6667;2766750;"[grunts]"
796;2768416,6667;2770416,6667;"[screaming]"
797;2772583,3334;2774333,3334;"[thunder rumbling]"
798;2774875;2776625;"[rubble falling]"
799;2776708,3334;2779583,3334;"-Sir, what's going on in that house?
-My house. And..."
800;2780083,3334;2781250;"I have no idea!"
801;2787791,6667;2790875;"[in distorted voice] Make your wish!
You can have anything you want!"
802;2791291,6667;2793416,6667;"You could choose not to be a witcher."
803;2794250;2795250;"What do you desire?"
804;2796041,6667;2797208,3334;"Immortality?"
805;2797833,3334;2798791,6667;"Riches?"
806;2799458,3334;2800416,6667;"Fame?"
807;2801250;2802083,3334;"Power?"
808;2807583,3334;2808875;"[screams]"
809;2809791,6667;2810791,6667;"[gasps]"
810;2811583,3334;2813083,3334;"[whispers] I wish..."
811;2815791,6667;2817166,6667;"[whispers indistinctly]"
812;2825416,6667;2827083,3334;"[Yennefer panting]"
813;2827833,3334;2830041,6667;"[house creaking]"
814;2831958,3334;2834541,6667;"[Yennefer gasps] The djinn..."
815;2834625;2836166,6667;"-[grunts]
-[Yennefer] Wh--"
816;2836250;2838416,6667;"-Where did it go?
-[creaking]"
817;2840250;2841666,6667;"[gasps]"
818;2872750;2874500;"[Chireadan]
Are you sure they were up there?"
819;2875166,6667;2876541,6667;"This can't be happening."
820;2878000;2879208,3334;"This can't be happening."
821;2881875;2883583,3334;"She could not have survived it."
822;2886041,6667;2888750;"Why did Geralt go in there?
It doesn't make any sense."
823;2890208,3334;2892833,3334;"What, to save a mad fucking witch? Why?"
824;2894000;2895625;"Because she was magnificent."
825;2898250;2899875;"[Yennefer screams]"
826;2901083,3334;2903083,3334;"[Geralt panting]"
827;2909208,3334;2910083,3334;"Yennefer?"
828;2919333,3334;2920333,3334;"Yennefer."
829;2922291,6667;2924500;"It's me...  Geralt."
830;2931958,3334;2933583,3334;"-[grunts]
-I know who you are."
831;2934500;2935541,6667;"[shakily] What did you do?"
832;2936458,3334;2937958,3334;"You stopped me, didn't you?"
833;2939958,3334;2941125;"I nearly had it."
834;2941708,3334;2942833,3334;"[Geralt] You had shit all."
835;2942916,6667;2943833,3334;"I saved your life!"
836;2943916,6667;2945166,6667;"[Yennefer] And I saved yours!"
837;2945583,3334;2946833,3334;"You let the djinn escape."
838;2946916,6667;2949625;"Who knows what havoc it'll wreak
now that it has no vessel at all?"
839;2949708,3334;2951000;"[Geralt] No more havoc than you."
840;2951416,6667;2953541,6667;"Djinns are only dark creatures
when held captive."
841;2953625;2955083,3334;"How can you be so sure?"
842;2957875;2960375;"When did you last feel happy
when you felt trapped?"
843;2962250;2964000;"And if you were going
to portal us to safety,"
844;2964083,3334;2966041,6667;"you could've taken us
out of this shit town!"
845;2966125;2968500;"A fine critique
if you could make a portal yourself."
846;2968583,3334;2970750;"It wasn't a shit town, 
it was fine till you came along."
847;2970833,3334;2971875;"I had a plan!"
848;2971958,3334;2975000;"[chuckles] And that was going swimmingly!"
849;2975083,3334;2976083,3334;"It was."
850;2978250;2979500;"Like a drowning fish."
851;2998041,6667;3000041,6667;"[breathing heavily]"
852;3011916,6667;3013166,6667;"[Yennefer gasps]"
853;3015708,3334;3017458,3334;"What am I supposed to do now, hm?"
854;3020458,3334;3022375;"It wasn't supposed to go this way."
855;3024291,6667;3025541,6667;"I'm gonna write you..."
856;3026291,6667;3028041,6667;"the best song..."
857;3029333,3334;3031333,3334;"so that everyone remembers
who you were,"
858;3032625;3033791,6667;"what we did,"
859;3034916,6667;3036041,6667;"everything we saw."
860;3037666,6667;3038750;"And I will sing it..."
861;3040250;3041625;"for the rest of my days."
862;3044250;3046708,3334;"He always said
I had the most wonderful singing voice."
863;3049375;3050500;"They're alive."
864;3052875;3053708,3334;"Bollocks."
865;3058583,3334;3059416,6667;"Geralt?"
866;3066208,3334;3067375;"[laughs]"
867;3068916,6667;3070166,6667;"Oh, they're alive."
868;3073250;3075250;"They're really alive! Whoo!"
869;3076500;3077500;"-I mean, he...
-Come on."
870;3077583,3334;3078416,6667;"Whoa, hang on!"
871;3078500;3080166,6667;"[both panting]"
872;3084625;3085958,3334;"I was right about you."
873;3086916,6667;3088708,3334;"You do know something of pleasure."
874;3089750;3090791,6667;"Fleeting,"
875;3091541,6667;3093291,6667;"but highly effective, I'll admit."
876;3094291,6667;3096000;"I was right about you too."
877;3097125;3098208,3334;"Which part?"
878;3101375;3103625;"There was a number of things.
Which part?"
879;3103708,3334;3104708,3334;"Doesn't matter."
880;3106500;3108000;"My plan worked."
881;3109208,3334;3110458,3334;"There was no plan."
882;3111875;3113833,3334;"You were making it up
as you went along."
883;3114458,3334;3115708,3334;"Any fool could see."
884;3120083,3334;3121291,6667;"What did you wish for?"
885;3124708,3334;3125708,3334;"Tell me."
886;3127000;3127833,3334;"Geralt?"
887;3142041,6667;3144041,6667;"-[rustling]
-[indistinct whispering]"
888;3145125;3146791,6667;"[Dryad echoing] Weapons, weapons..."
889;3146875;3148750;"[rustling]"
890;3159458,3334;3160583,3334;"[bird call]"
891;3160666,6667;3162083,3334;"[in Elder] Someone's coming."
892;3163750;3164625;"[arrow strikes]"
893;3164708,3334;3166208,3334;"[doppler, in English] Stop, please!"
894;3168500;3170000;"I've come for the girl."
895;3204875;3206208,3334;"You try."
896;3213791,6667;3215541,6667;"[Eithne, in Elder]
Who enters our forest?"
897;3216166,6667;3218333,3334;"[Dryad General, in Elder] 
He claims he knows the child."
898;3219125;3221000;"-Mousesack!
-[Mousesack] Your Highness."
899;3221083,3334;3222541,6667;"[Ciri] What are you doing, silly?"
900;3226708,3334;3230583,3334;"Dara, this is Mousesack. He's known me
since I was born. He's like..."
901;3231208,3334;3232208,3334;"Like family."
902;3232291,6667;3233958,3334;"[Ciri] What happened to you?"
903;3234625;3236291,6667;"Where did you go on that street?"
904;3237208,3334;3239458,3334;"What matters is
I've found my way back to you."
905;3240625;3243291,6667;"I've come to take you
to your rightful place."
906;3244291,6667;3246500;"Ciri has chosen to stay with us."
907;3247208,3334;3249958,3334;"It was her grandmother's dying wish"
908;3250666,6667;3253041,6667;"that she should go to Geralt of Rivia."
909;3255666,6667;3257208,3334;"I know where to find him."
910;3257291,6667;3260000;"She's been promised to him
through the Law of Surprise."
911;3277416,6667;3279125;"You've been so kind to me,"
912;3280958,3334;3283583,3334;"but Mousesack is all I have left of home."
913;3285125;3286708,3334;"-[Mousesack chuckles]
-[Ciri] Maybe..."
914;3287708,3334;3289583,3334;"he's the other edge of my destiny."
915;3292916,6667;3294291,6667;"And you can come with us."
916;3295291,6667;3296708,3334;"Are you sure about leaving?"
917;3297333,3334;3298458,3334;"I need answers."
918;3299333,3334;3301000;"And I need you."
919;3301791,6667;3303625;"You're my family too now, remember?"
920;3311625;3313416,6667;"The burden of power..."
921;3314791,6667;3315958,3334;"can be painful."
922;3317958,3334;3318958,3334;"Be vigilant."
923;3320041,6667;3322458,3334;"Always ask the right questions."
924;3324541,6667;3325958,3334;"Your destiny is..."
925;3326916,6667;3329916,6667;"in your own hands and no one else's."
926;3338000;3338916,6667;"Farewell,"
927;3340666,6667;3341708,3334;"special one."
928;3348083,3334;3349208,3334;"[Ciri] Thank you."
929;3349875;3350875;"For everything."
930;3365958,3334;3366958,3334;"Bye."
931;3380875;3383625;"["The Last Rose of Cintra" playing]"
932;3392458,3334;3394416,6667;"♪ The last rose of Cintra ♪"
933;3394916,6667;3397583,3334;"♪ Has blood upon her thorns ♪"
934;3399333,3334;3401583,3334;"♪ A forgotten tale of Elder blood ♪"
935;3401666,6667;3404875;"♪ And all futures past reborn ♪"
936;3407250;3410583,3334;"[echoing] 
♪ Swirling spheres of otherness ♪"
937;3410666,6667;3414000;"♪ Of hope and doom forlorn ♪"
938;3414083,3334;3417583,3334;"♪ Her path could lead to happiness ♪"
939;3418708,3334;3421291,6667;"♪ Or the end of times for all ♪"
940;3422500;3425666,6667;"♪ Ghosts of futures falling ♪"
941;3426125;3429833,3334;"♪ Have saddled up to ride ♪"
942;3430708,3334;3433083,3334;"♪ Seeking the Lion Cub of Cintra ♪"
943;3434416,6667;3437083,3334;"♪ Last living of her pride ♪"
944;3438791,6667;3442666,6667;"♪ And every hand will reach for ♪"
945;3442750;3446458,3334;"♪ The power that lies untold ♪"
946;3447166,6667;3451458,3334;"♪ The time of ax and sword is nigh ♪"
947;3451541,6667;3455416,6667;"♪ Blood-red seeds of war are sown ♪"
948;3455500;3459083,3334;"♪ So seek ye now the White Wolf ♪"
949;3459166,6667;3463083,3334;"♪ He'll stay their wicked hand ♪"
950;3463708,3334;3467625;"♪ A steel and silver burning heart ♪"
951;3467708,3334;3472083,3334;"♪ To guide through darkened lands ♪"
952;3472166,6667;3475791,6667;"♪ Your future lies unspoken ♪"
953;3475875;3480083,3334;"♪ In timeless emerald eyes ♪"
954;3480166,6667;3484083,3334;"♪ A world may burn as pages turn ♪"
955;3484166,6667;3491166,6667;"♪ Or a savior may arise ♪"
