Number;Start time in milliseconds;End time in milliseconds;"Text"
493;2271541,6667;2272958,3334;"My world is cruel."
494;2273041,6667;2274791,6667;"-[scoffs]
-Unpredictable."
495;2274875;2276750;"You enter, you survive, you die."
496;2278416,6667;2281583,3334;"-You know, victimhood is not your color.
-Nor heroism yours."
497;2283541,6667;2286583,3334;"You're just angry because 
you lost your chance to be beautiful!"
498;2289541,6667;2290791,6667;"I want to be powerful."
499;2290875;2293333,3334;"Seen and adored with everyone watching."
500;2293416,6667;2295041,6667;"It is what I'm owed."
501;2295125;2298208,3334;"No amount of power or beauty 
will ever make you feel worthy of either."
502;2306541,6667;2308541,6667;"[waltz plays]"
503;2348000;2349291,6667;"Let's take a rest, dear."
504;2356000;2357833,3334;"Foltest, leave your sister be."
505;2358916,6667;2360666,6667;"Show Madame de Vriess some respect."
506;2362750;2364666,6667;"What wonderful children, Your Highness."
507;2364750;2365750;"Thank you."
508;2370916,6667;2372250;"Your Excellence."
509;2376333,3334;2378875;"An Aedirnian would surely
have had better footing."
510;2388041,6667;2391000;"[Yennefer] You claim to be 
quite the artist. Prove it."
511;2392416,6667;2395583,3334;"-The Chapter would have my head.
-Do they already have your cock?"
512;2395666,6667;2396666,6667;"[chuckles]"
513;2402791,6667;2405750;"-I'll need time to prepare the herbs.
-That won't be necessary."
514;2405833,3334;2408375;"Don't be foolish.
You can't be awake during the procedure."
515;2409666,6667;2410666,6667;"I can."
516;2424833,3334;2425916,6667;"[sighs]"
517;2440166,6667;2442583,3334;"[Foltest] Oh so quick to violence."
518;2443500;2447458,3334;"Strange, considering what Miss Merigold 
told me about you."
519;2448333,3334;2451000;"-And what's that?
-She told me..."
520;2452833,3334;2453833,3334;"to trust you."
521;2454583,3334;2455583,3334;"[chuckles]"
522;2463916,6667;2464958,3334;"Will this work?"
523;2466541,6667;2467625;"Answer honestly."
524;2473625;2474625;"I don't know."
525;2477333,3334;2478333,3334;"Will my..."
526;2482875;2483958,3334;"will my daughter..."
527;2485041,6667;2486041,6667;"be normal?"
528;2486750;2488166,6667;"She'll need special care."
529;2489333,3334;2490583,3334;"She's lived as an animal."
530;2491375;2492750;"All she's ever known is..."
531;2493666,6667;2495666,6667;"rage and hunger."
532;2506166,6667;2507333,3334;"[Geralt sighs]"
533;2518500;2519708,3334;"[sighs]"
534;2538375;2539375;"What is this?"
535;2541083,3334;2542250;"For the princess."
536;2544083,3334;2545583,3334;"If I can lift the curse."
537;2547750;2548750;"A gift."
538;2552125;2555666,6667;"You're giving me this
because you do not expect to see morning."
539;2555750;2558125;"This isn't my first time
trying to save a princess"
540;2558208,3334;2559625;"who others see as a monster."
541;2560750;2562416,6667;"What happened to that princess?"
542;2565541,6667;2566541,6667;"I killed her."
543;2572625;2576750;"I did try to resist, at first, with Adda.
We both did."
544;2579125;2582833,3334;"For all it brightens,
love casts long shadows."
545;2586583,3334;2587583,3334;"I envy you."
546;2589708,3334;2590750;"To live..."
547;2591625;2593541,6667;"and never have to fall in love."
548;2616208,3334;2617916,6667;"[horse neighs]"
549;2623583,3334;2625000;"[moans]"
550;2632708,3334;2633708,3334;"Witcher."
551;2634875;2636208,3334;"This is madness!"
552;2637500;2640208,3334;"What are we doing here? What's happening?"
553;2641291,6667;2642541,6667;"How can I lift the curse?"
554;2644333,3334;2645333,3334;"No."
555;2646250;2647541,6667;"This is not right."
556;2648625;2651000;"Foltest must pay for what he did."
557;2653750;2655166,6667;"Explain that to her."
558;2658625;2660833,3334;"Carry me out. I order you."
559;2662041,6667;2663583,3334;"Tell me how to lift the curse."
560;2665750;2667458,3334;"[panting]"
561;2668666,6667;2671250;"Sh-She was hiding from the Brotherhood."
562;2673166,6667;2675208,3334;"She sold me a lamb."
563;2675291,6667;2678166,6667;"Sh-She told me 
to wait until a full moon,"
564;2678250;2680000;"to wait and then to kill it."
565;2681333,3334;2683458,3334;"And then I recited some silly chant."
566;2685541,6667;2689416,6667;"And then I bathed in the lamb's blood
until sunrise."
567;2689500;2694666,6667;"Until the rooster crowed three times.
And that is all."
568;2694750;2698583,3334;"I swear. I swear.
Now please let us leave."
569;2698666,6667;2700291,6667;"What was the chant?"
570;2700375;2702708,3334;"[gasping] It was years ago."
571;2708708,3334;2710250;"It was Elven. Um..."
572;2713875;2717875;"[speaking Elder]"
573;2718666,6667;2719750;"[sighs]"
574;2719833,3334;2725291,6667;"[speaking Elder]"
575;2729750;2732708,3334;"Wh-- what is it? The--
I-- I've done what you've asked."
576;2734000;2735833,3334;"What more can I do?"
577;2735916,6667;2738583,3334;"Nothing, unless you can 
keep a striga out of her crypt"
578;2738666,6667;2740750;"until a fucking rooster
crows three times."
579;2744208,3334;2746375;"You're gonna have to fight her till dawn."
580;2756750;2759375;"Leave my eyes. These as well."
581;2763666,6667;2765000;"[sighs]"
582;2770708,3334;2773083,3334;"There is a cost to all creation."
583;2774458,3334;2776166,6667;"A sacrifice that is always made."
584;2778833,3334;2779916,6667;"To be reborn..."
585;2781625;2782791,6667;"you will bear no more."
586;2783916,6667;2785291,6667;"Do you understand?"
587;2788708,3334;2789708,3334;"Good."
588;2800291,6667;2802083,3334;"[water dripping]"
589;2808291,6667;2810291,6667;"[screeching]"
590;2819041,6667;2821041,6667;"[screeching]"
591;2822250;2825166,6667;"No. No. Come back here."
592;2826000;2827208,3334;"Please. Please!"
593;2828416,6667;2831791,6667;"You'd leave a man 
bound to die in such indignity?"
594;2831875;2833041,6667;"You're not a man."
595;2837208,3334;2838500;"[whimpering]"
596;2842625;2843833,3334;"[loud screech]"
597;2844708,3334;2845750;"[whimpering]"
598;2850250;2851750;"[croaks]"
599;2855125;2857416,6667;"-[creaking]
-[hissing]"
600;2859333,3334;2861458,3334;"[high-pitched groan]"
601;2864500;2865875;"-[cooing]
-[clicking]"
602;2867375;2868875;"Please forgive me."
603;2871208,3334;2872375;"It was Foltest."
604;2873541,6667;2875125;"It was his fault."
605;2878625;2881083,3334;"-I loved your mother.
-[croaks]"
606;2881166,6667;2882333,3334;"[gasps]"
607;2888375;2889833,3334;"-[screeches]
-[gasps]"
608;2894583,3334;2896000;"[screeching fades]"
609;2898208,3334;2900208,3334;"[rasping moaning]"
610;2911875;2914166,6667;"[screams]"
611;2920041,6667;2922041,6667;"[croaking]"
612;2922875;2924833,3334;"[screeching]"
613;2924916,6667;2926458,3334;"[snarling]"
614;2927458,3334;2929458,3334;"[screeching]"
615;2933208,3334;2935208,3334;"[hissing and croaking]"
616;2951250;2953250;"[screeches]"
617;2956291,6667;2958625;"[screams]"
618;2963541,6667;2964375;"Fuck."
619;2976750;2979375;"[gasps and groans]"
620;2981416,6667;2983416,6667;"[screams]"
621;3014291,6667;3015708,3334;"[whines]"
622;3056375;3058375;"[hissing]"
623;3075708,3334;3077458,3334;"[panting]"
624;3084875;3086083,3334;"[sighs]"
625;3098500;3099666,6667;"-[glass breaks]
-[sighs]"
626;3113583,3334;3115833,3334;"[speaking Elder]"
627;3116958,3334;3118416,6667;"[speaking Elder]"
628;3128458,3334;3130625;"[speaking Elder]"
629;3131625;3132916,6667;"[speaking Elder]"
630;3135875;3137875;"[speaking Elder]"
631;3138708,3334;3139833,3334;"[speaking Elder]"
632;3144125;3146125;"[speaking Elder]"
633;3146791,6667;3148083,3334;"[speaking Elder]"
634;3148166,6667;3149166,6667;"[screeching]"
635;3152666,6667;3154666,6667;"[speaking Elder]"
636;3155416,6667;3157125;"[speaking Elder]"
637;3158125;3159208,3334;"[groans]"
638;3159291,6667;3160500;"[screeching]"
639;3160583,3334;3162125;"[groans]"
640;3165250;3167250;"[screams]"
641;3174000;3176166,6667;"[screaming]"
642;3183666,6667;3185458,3334;"[screeching]"
643;3224750;3226750;"[screeching]"
644;3228250;3229875;"[squealing]"
645;3245000;3247000;"[howling]"
646;3253333,3334;3254916,6667;"[screeching]"
647;3256000;3257833,3334;"[wailing]"
648;3263916,6667;3266333,3334;"[screaming]"
649;3266416,6667;3267750;"[scream fades]"
650;3268500;3270500;"-[birdsong]
-[rooster crows]"
651;3271333,3334;3272833,3334;"[water dripping]"
652;3272916,6667;3274125;"[stone crunching]"
653;3276791,6667;3278791,6667;"[stone grinding]"
654;3283250;3284250;"[groans]"
655;3296375;3297875;"[groans]"
656;3299791,6667;3301166,6667;"[panting]"
657;3310500;3311625;"[sighs]"
658;3362000;3363375;"[sighs]"
659;3365916,6667;3367166,6667;"[sighs]"
660;3374958,3334;3376041,6667;"[screeches]"
661;3382125;3383500;"[tearing]"
662;3383583,3334;3384875;"-[screeches]
-[groans]"
663;3390875;3392875;"[gasping and groaning]"
664;3395250;3396375;"[yells]"
665;3399583,3334;3401583,3334;"[Geralt growls]"
666;3462791,6667;3463916,6667;"[sighs]"
667;3492291,6667;3493666,6667;"Yennefer of Vengerberg."
668;3493750;3495666,6667;"My apologies, Your Excellence."
669;3495750;3498416,6667;"Please allow me to remove 
this misguided girl."
670;3498500;3501750;"Now, what sort of a king refuses a dance
with one of his subjects?"
671;3502666,6667;3503666,6667;"Vengerberg?"
672;3504375;3507250;"Are you aware that I'm in the market
for just such a mage?"
673;3508000;3510083,3334;"On your lead, Your Excellence."
674;3582583,3334;3583875;"Geralt..."
675;3585416,6667;3586416,6667;"Geralt."
676;3591375;3592375;"Renfri."
677;3592708,3334;3595291,6667;"The girl in the woods
will be with you always."
678;3602833,3334;3604833,3334;"People call you a monster too."
679;3607375;3608625;"Renfri."
680;3608708,3334;3609875;"You choose..."
681;3609958,3334;3611916,6667;"-[echoing] You choose...
-[sighs]"
682;3613333,3334;3614333,3334;"[groans]"
683;3616125;3617833,3334;"[grunts]"
684;3621166,6667;3623958,3334;"Your scars. You heal quite nicely."
685;3625416,6667;3626833,3334;"Your will to live is strong."
686;3627958,3334;3629208,3334;"The princess?"
687;3629291,6667;3632333,3334;"I've arranged for her to stay a while 
with  the Sisters of Melitele."
688;3632416,6667;3633416,6667;"But..."
689;3634250;3635250;"I..."
690;3636333,3334;3638250;"-Her neck?
-She'll heal, too."
691;3641041,6667;3643583,3334;"You should know
Foltest issued a statement."
692;3643666,6667;3647416,6667;"The honorable Lord Ostrit 
gave his life to slay the vukodlak."
693;3647500;3649666,6667;"Miners are gathering ore for a statue."
694;3652083,3334;3655083,3334;"-[grunts]
-Anyone else would've killed the princess."
695;3655166,6667;3656333,3334;"You chose not to."
696;3656416,6667;3659208,3334;"[grunts] I'll take my coin now."
697;3660041,6667;3661791,6667;"I need to get back to my horse."
698;3666083,3334;3667083,3334;"Who's Renfri?"
699;3670375;3674083,3334;"Hers was the only name you uttered 
over and over in your sleep."
700;3676291,6667;3677291,6667;"My coin."
701;3679375;3681000;"So that's all life is to you?"
702;3682375;3683583,3334;"Monsters and money?"
703;3683666,6667;3685083,3334;"It's all it needs to be."
704;3691708,3334;3694166,6667;"You say this is all life is to you,"
705;3694250;3697666,6667;"but there is a vortex of fate
around all of us, Geralt,"
706;3697750;3700375;"growing with each and every one
of our choices..."
707;3701416,6667;3703583,3334;"drawing our destinies in closer."
708;3722916,6667;3725083,3334;"I feel something out there waits for you."
709;3727625;3728625;"Something more."
710;3735000;3737000;"[voices whispering]"
711;3742291,6667;3743500;"[crow caws]"
712;3743583,3334;3744625;"[cawing echoes]"
713;3764833,3334;3766833,3334;"[voices whispering]"
714;3790041,6667;3791250;"[gasps]"
715;3793125;3794125;"Ciri."
716;3796916,6667;3798250;"[whispering voice] Ciri."
717;3799416,6667;3800625;"Ciri!"
718;3800708,3334;3802500;"Ciri! Ciri!"
719;3803416,6667;3805541,6667;"Ciri! Ciri!"
720;3805625;3806875;"-[whoosh]
-[gasps]"
721;3810125;3811333,3334;"Wha--"
722;3820291,6667;3822250;"[panting] Ciri!"
723;3823875;3826916,6667;"[groans] Ciri! Ciri!"
724;3828416,6667;3830041,6667;"[moaning]"
725;3830125;3831875;"[sobs]"
726;3831958,3334;3833958,3334;"-[groaning]
-[whispering]"
727;3842333,3334;3844291,6667;"[whispering voice] Ciri."
728;3844375;3845875;"Ciri."
729;3845958,3334;3847791,6667;"Ciri. Ciri."
730;3848958,3334;3850625;"Ciri."
